video_id,title,url,views,duration,publishedAt
HO6HJm5kXE4,What happens when you grind green tea and try to make espresso with it? #coffee #espresso,https://www.youtube.com/watch?v=HO6HJm5kXE4,12793474,PT1M1S,2023-08-10T14:14:24Z
_gIDKrKWLYY,Quick Refreshing Lemon Tea 🍋🍵,https://www.youtube.com/watch?v=_gIDKrKWLYY,614411,PT37S,2024-09-07T15:27:27Z
cChzr7A0gO4,The Ultimate Sweet Tea Recipe: A Game Changer!,https://www.youtube.com/watch?v=cChzr7A0gO4,99289,PT1M1S,2024-07-30T02:03:26Z
FxJh2XmU3DA,A Simple Sweet Tea Recipe | Try it!,https://www.youtube.com/watch?v=FxJh2XmU3DA,341652,PT23S,2024-06-13T20:38:21Z
qTfa-wn5Qmo,How to make the perfect cup of tea with Jack Whitehall ☕️,https://www.youtube.com/watch?v=qTfa-wn5Qmo,122700,PT47S,2023-10-03T16:00:07Z
iAt5yx1Zqr8,Great Indian Ginger Tea ☕ | Adrak ki Chai,https://www.youtube.com/watch?v=iAt5yx1Zqr8,1169322,PT50S,2024-08-31T04:15:02Z
QMnkf8RPYK0,Orange Peel Hibiscus Tea #tea #health #healing #homemade,https://www.youtube.com/watch?v=QMnkf8RPYK0,409030,PT38S,2025-04-29T01:15:51Z
KS5Of7fhReY,"The ""Matcha"" Of Yerba Mate🧉🟢",https://www.youtube.com/watch?v=KS5Of7fhReY,407013,PT47S,2024-05-12T21:10:20Z
r0Q6OjT622I,Everything you need to know about getting started with gongfu tea! #tea #chinese #jessesteahouse,https://www.youtube.com/watch?v=r0Q6OjT622I,146442,PT1M,2022-11-22T20:00:22Z
9-9qdcbTAqY,How to make a British cup of tea #shorts,https://www.youtube.com/watch?v=9-9qdcbTAqY,42668,PT43S,2021-09-09T14:00:13Z
REF3lh7fsxI,How To Make Yerba Mate (Perfectly)🧉,https://www.youtube.com/watch?v=REF3lh7fsxI,422658,PT1M1S,2023-09-16T20:09:35Z
rEGvqW9kjEU,I drink this Everyday #recipe #cooking #food #shorts #smoothie #yeungmancooking,https://www.youtube.com/watch?v=rEGvqW9kjEU,298062,PT55S,2025-07-03T18:35:00Z
lOE4y01sSSg,My grandmother couldn't stand being tired anymore until she tried this FAST AND EASY! 👩‍🍳😋,https://www.youtube.com/watch?v=lOE4y01sSSg,7512287,PT35S,2024-08-24T15:38:34Z
pTnrzSucnko,One of my fav smoothie bowls 😩,https://www.youtube.com/watch?v=pTnrzSucnko,14770442,PT27S,2025-03-14T19:43:50Z
wfHADzgF_P4,Banana Smoothie Recipes | 3 Ingredients Recipe | How To Make Banana Smoothie,https://www.youtube.com/watch?v=wfHADzgF_P4,1954943,PT1M8S,2017-12-12T11:09:04Z
g_vPOnQqMUU,Healthy Mango smoothies 🥭 #shorts #viral #smoothie,https://www.youtube.com/watch?v=g_vPOnQqMUU,9156630,PT25S,2024-05-07T10:00:28Z
qvYrSr5h6Iw,Shake/Apple banana milkshake#shorts,https://www.youtube.com/watch?v=qvYrSr5h6Iw,18509516,PT37S,2024-10-21T12:52:30Z
oCVkPlFjfpE,Whoever invented this smoothie combo… I hope their pillow is cold on both sides,https://www.youtube.com/watch?v=oCVkPlFjfpE,22542427,PT1M,2022-08-17T19:00:30Z
2_k-KF6neiQ,Discover the truth about green drinks and smoothies!,https://www.youtube.com/watch?v=2_k-KF6neiQ,117955,PT35S,2023-09-12T16:15:01Z
XRWsBMUbkcI,How to Make a Breakfast Smoothie (Ramadan Recipe),https://www.youtube.com/watch?v=XRWsBMUbkcI,9123891,PT32S,2022-04-06T23:29:17Z
tkKruEvcN8k,Is Sabrina Carpenter's EREWHON SMOOTHIE worth the hype?,https://www.youtube.com/watch?v=tkKruEvcN8k,8198341,PT22S,2024-09-27T20:33:46Z
